order_id,order_date,customer_id,customer_name,email,country,city,acquisition_channel,product_name,category,quantity,unit_price,discount_pct,shipping_cost,tax,payment_method,order_status,delivery_days,return_reason
ORD-100170,2024-10-31,C-10398,Charlotte Clark,charlotte.clark91@email.com,US,Chicago,Social Media,Jump Rope,Sports,1,54.97,10,11.77,4.75,Apple Pay,Delivered,10,
ORD-100171,2025-01-21,C-11140,Sophia Brown,sophia.brown71@email.com,UK,London,Email,Throw Blanket,Home & Kitchen,1,28.84,0,10.68,1.82,Debit Card,Delivered,11,
ORD-100173,2024-08-02,C-10328,Noah Ahmed,noah.ahmed40@email.com,US,Austin,Email,Yoga Pants,Clothing,2,93.1,0,6.46,13.05,PayPal,Delivered,2,
ORD-100174,2024-11-21,C-10348,William Smith,william.smith28@email.com,FR,Lyon,Organic Search,Wireless Earbuds,Electronics,1,47.7,0,7.21,3.38,Debit Card,Delivered,14,
ORD-100175,2024-12-21,C-11006,William Chen,william.chen45@email.com,US,Chicago,Social Media,Air Fryer,Home & Kitchen,4,86.78,0,10.92,19.04,Debit Card,Cancelled,,
ORD-100176,2024-09-21,C-10981,Lucas Rodriguez,lucas.rodriguez39@email.com,UK,Leeds,Referral,Kitchen Scale,Home & Kitchen,2,69.49,15,11.95,8.29,Credit Card,Shipped,,
ORD-100177,2024-12-11,C-10299,Charlotte Davis,charlotte.davis68@email.com,CA,Vancouver,Social Media,Running Shoes,Clothing,2,108.61,30,12.96,14.62,Google Pay,Processing,,
ORD-100178,2025-03-31,C-10651,Mia Thomas,mia.thomas59@email.com,FR,Paris,Social Media,Sports Towel,Sports,1,32.88,10,0,2.19,PayPal,Delivered,6,
ORD-100179,2024-07-30,C-10727,Chen Brown,chen.brown17@email.com,US,LA,Paid Search,Sports Towel,Sports,1,53.84,0,4.1,3.64,Credit Card,Cancelled,,
ORD-100180,2024-09-13,C-10815,Wei Jones,wei.jones64@email.com,IN,Delhi,Organic Search,Polo Shirt,Clothing,1,93.62,0,8.54,6.64,Credit Card,Delivered,8,
ORD-100181,2024-11-24,C-10934,Liam Patel,liam.patel65@email.com,US,Chicago,Organic Search,Throw Blanket,Home & Kitchen,2,40.79,0,10.68,5.32,Apple Pay,Delivered,6,
ORD-100185,2024-08-21,C-11190,James Lee,james.lee84@email.com,DE,Berlin,Direct,Hair Serum,Beauty,1,22.47,10,10.51,1.25,Debit Card,Delivered,6,
ORD-100186,2025-03-28,C-10056,Mia Kumar,mia.kumar14@email.com,US,Houston,Direct,Foam Roller,Sports,2,21.27,0,5.68,3.19,Debit Card,Returned,,Defective
ORD-100187,2024-11-19,C-10977,Mia Moore,mia.moore89@email.com,US,LA,Email,Smart Watch,Electronics,1,52.18,0,8.66,4.63,Apple Pay,Returned,,Not as Described
ORD-100188,2024-09-20,C-10815,Wei Jones,wei.jones64@email.com,IN,Delhi,Organic Search,Air Fryer,Home & Kitchen,1,36.66,0,0,3.27,Google Pay,Delivered,2,
ORD-100190,2024-07-11,C-10704,Amelia Taylor,amelia.taylor51@email.com,DE,Munich,Social Media,USB-C Hub,Electronics,2,108.19,0,4.55,20.55,Debit Card,Delivered,11,
ORD-100191,2024-12-26,C-10810,Raj Singh,raj.singh41@email.com,US,Houston,Email,Air Fryer,Home & Kitchen,1,58.95,25,8.92,2.5,Credit Card,Cancelled,,
ORD-100192,2025-06-01,C-11070,Mia Patel,mia.patel66@email.com,IN,Mumbai,Social Media,Dumbbell Set,Sports,1,28.06,10,0,1.58,PayPal,Delivered,8,
ORD-100193,2025-01-18,C-10122,William Jones,william.jones33@email.com,US,LA,Referral,Cotton T-Shirt,Clothing,2,65.63,0,4.03,9.79,Google Pay,Delivered,6,
ORD-100194,2024-08-08,C-10180,Sophia Brown,sophia.brown30@email.com,US,Houston,Direct,Water Bottle,Sports,2,25.32,10,0,4.54,Apple Pay,Cancelled,,
ORD-100195,2025-04-29,C-10662,Wei Moore,wei.moore53@email.com,FR,Paris,Email,Yoga Pants,Clothing,1,37.43,0,7.06,2.04,PayPal,Returned,,Changed Mind
ORD-100196,2025-01-05,C-10109,Sophia Patel,sophia.patel15@email.com,US,LA,Social Media,Yoga Pants,Clothing,1,48.91,0,12.44,4.21,Google Pay,Delivered,6,
ORD-100197,2025-01-18,C-10422,Arjun Harris,arjun.harris88@email.com,IN,Delhi,Referral,Winter Coat,Clothing,2,50.63,5,8.27,5.04,PayPal,Delivered,4,
ORD-100198,2024-12-02,C-11093,Mason Singh,mason.singh10@email.com,CA,Toronto,Referral,Bluetooth Speaker,Electronics,4,130.33,20,10.57,30.0,Google Pay,Cancelled,,
ORD-100199,2025-03-14,C-11142,Chen Lee,chen.lee47@email.com,US,Dallas,Paid Search,Eye Cream,Beauty,1,45.52,0,12.32,3.35,Apple Pay,Delivered,12,
ORD-100201,2024-07-22,C-10004,Omar Harris,omar.harris20@email.com,DE,Berlin,Social Media,Desk Lamp,Home & Kitchen,2,64.96,25,7.63,8.13,Apple Pay,Shipped,,
ORD-100202,2024-09-11,C-10393,James Rodriguez,james.rodriguez12@email.com,DE,Berlin,Email,Polo Shirt,Clothing,3,76.89,0,4.98,22.67,Google Pay,Delivered,11,
ORD-100203,2024-11-15,C-10027,Arjun Kumar,arjun.kumar91@email.com,US,Chicago,Email,Throw Blanket,Home & Kitchen,1,77.94,0,12.66,4.33,Debit Card,Delivered,8,
ORD-100204,2024-10-01,C-10458,Arjun Chen,arjun.chen14@email.com,DE,Munich,Direct,Cutting Board,Home & Kitchen,2,87.48,15,10.05,8.06,Debit Card,Processing,,
ORD-100205,2025-06-03,C-10370,Fatima Smith,fatima.smith67@email.com,AU,Sydney,Paid Search,Kitchen Scale,Home & Kitchen,2,63.63,25,8.63,5.99,PayPal,Shipped,,
ORD-100206,2024-10-01,C-10958,Ava Dubois,ava.dubois15@email.com,US,New York,Organic Search,Phone Case,Electronics,1,57.98,20,12.65,2.66,Google Pay,Delivered,6,
ORD-100207,2025-03-22,C-10755,Oliver Müller,oliver.müller44@email.com,UK,Leeds,Organic Search,Bluetooth Speaker,Electronics,1,72.53,5,10.16,5.24,Debit Card,Delivered,11,
ORD-100208,2024-10-18,C-10147,Emma Brown,emma.brown85@email.com,IN,Bangalore,Organic Search,Sneakers,Clothing,1,104.25,10,4.41,6.68,Credit Card,Shipped,,
ORD-100209,2024-07-25,C-11054,Lucas Jackson,lucas.jackson41@email.com,DE,Hamburg,Organic Search,Wireless Earbuds,Electronics,1,45.0,0,4.45,3.23,Credit Card,Delivered,12,
ORD-100210,2024-10-24,C-11138,Ava White,ava.white18@email.com,US,Phoenix,Paid Search,Denim Jacket,Clothing,1,34.85,0,9.28,1.84,Credit Card,Delivered,9,
ORD-100211,2025-04-05,C-10764,Lucas Thompson,lucas.thompson56@email.com,DE,Berlin,Paid Search,Winter Coat,Clothing,1,59.65,15,12.71,4.66,Google Pay,Delivered,6,
ORD-100212,2024-11-12,C-10235,Noah Martinez,noah.martinez22@email.com,US,Austin,Social Media,Sheet Masks,Beauty,1,21.8,20,10.96,1.38,Google Pay,Shipped,,
ORD-100213,2025-02-20,C-10994,Isabella Brown,isabella.brown57@email.com,IN,Mumbai,Organic Search,Wireless Earbuds,Electronics,1,144.7,15,5.56,6.49,PayPal,Returned,,Not as Described
ORD-100214,2024-07-07,C-10262,Omar Nguyen,omar.nguyen37@email.com,UK,Birmingham,Organic Search,Phone Case,Electronics,3,42.35,20,6.1,7.11,Google Pay,Delivered,6,
ORD-100215,2024-10-15,C-10804,Benjamin Lee,benjamin.lee96@email.com,US,LA,Paid Search,Hair Serum,Beauty,4,10.44,0,9.62,2.62,Google Pay,Processing,,
ORD-100216,2024-07-17,C-11146,Chen Miller,chen.miller50@email.com,AU,Melbourne,Paid Search,Denim Jacket,Clothing,1,58.13,20,8.09,4.64,Credit Card,Delivered,10,
ORD-100217,2025-01-03,C-11040,Logan White,logan.white68@email.com,FR,Paris,Email,Resistance Bands,Sports,1,74.82,20,7.69,3.22,Google Pay,Delivered,13,
ORD-100218,2025-03-29,C-11000,Charlotte Davis,charlotte.davis39@email.com,US,Chicago,Organic Search,Portable Charger,Electronics,1,125.9,0,11.98,10.67,PayPal,Returned,,Changed Mind
ORD-100219,2024-11-01,C-11091,Sophia Tanaka,sophia.tanaka80@email.com,UK,Birmingham,Email,Cotton T-Shirt,Clothing,2,109.77,10,11.25,13.11,Google Pay,Processing,,
ORD-100220,2024-08-16,C-10376,Ava Miller,ava.miller79@email.com,UK,London,Referral,Winter Coat,Clothing,2,59.15,0,0,7.06,Debit Card,Delivered,8,
ORD-100221,2025-05-27,C-10766,Marie Kumar,marie.kumar53@email.com,CA,Toronto,Social Media,Water Bottle,Home & Kitchen,1,58.34,15,5.63,3.83,Credit Card,Delivered,11,
ORD-100222,2025-04-28,C-11060,Oliver Chen,oliver.chen78@email.com,CA,Calgary,Organic Search,Lip Balm Set,Beauty,1,54.83,0,0,2.91,Credit Card,Delivered,3,
ORD-100223,2025-03-15,C-10462,Logan Thomas,logan.thomas84@email.com,UK,Leeds,Paid Search,Water Bottle,Home & Kitchen,1,30.06,0,5.64,2.12,Apple Pay,Delivered,12,
ORD-100224,2025-06-30,C-10275,Charlotte Garcia,charlotte.garcia61@email.com,US,Phoenix,Organic Search,Sunscreen SPF50,Beauty,3,28.95,20,0,4.6,Credit Card,Delivered,8,
ORD-100227,2025-01-19,C-10402,Emma Garcia,emma.garcia85@email.com,US,Austin,Paid Search,Sneakers,Clothing,1,41.29,10,0,3.61,PayPal,Shipped,,
ORD-100228,2024-12-07,C-10301,Benjamin Thomas,benjamin.thomas24@email.com,US,New York,Direct,Wireless Earbuds,Electronics,2,59.23,20,7.67,6.49,Google Pay,Delivered,9,
ORD-100230,2024-09-16,C-11150,Raj Martin,raj.martin33@email.com,UK,Manchester,Organic Search,Throw Blanket,Home & Kitchen,2,61.01,0,4.99,8.9,Debit Card,Shipped,,
ORD-100231,2024-08-10,C-10654,Raj Ahmed,raj.ahmed65@email.com,IN,Bangalore,Direct,Portable Charger,Electronics,4,147.85,15,0,49.86,Debit Card,Returned,,Late Delivery
ORD-100232,2024-11-13,C-10921,Olivia Clark,olivia.clark99@email.com,US,Dallas,Organic Search,Yoga Mat,Sports,3,59.53,10,9.59,10.32,Credit Card,Processing,,
ORD-100233,2025-05-08,C-10513,Ava Jones,ava.jones31@email.com,FR,Marseille,Organic Search,Denim Jacket,Clothing,1,27.91,5,7.83,2.08,Debit Card,Shipped,,
ORD-100234,2025-06-15,C-10895,William Taylor,william.taylor82@email.com,AU,Brisbane,Direct,Polo Shirt,Clothing,2,86.29,25,4.9,10.93,Google Pay,Processing,,
ORD-100235,2024-11-25,C-10497,Sophia Clark,sophia.clark28@email.com,FR,Lyon,Organic Search,Water Bottle,Home & Kitchen,1,68.51,0,5.53,4.0,Debit Card,Processing,,
ORD-100236,2024-10-10,C-10538,Isabella Kim,isabella.kim96@email.com,US,LA,Direct,Coffee Maker,Home & Kitchen,1,59.95,5,7.25,5.16,Apple Pay,Shipped,,
ORD-100237,2024-11-11,C-10259,William Harris,william.harris40@email.com,UK,Birmingham,Email,USB-C Hub,Electronics,2,69.75,30,9.26,7.31,Apple Pay,Returned,,Not as Described
ORD-100238,2025-06-14,C-10013,Marie Dubois,marie.dubois87@email.com,CA,Calgary,Organic Search,Eye Cream,Beauty,1,42.19,0,0,3.91,Debit Card,Delivered,2,
ORD-100239,2025-05-11,C-10603,William Thompson,william.thompson60@email.com,US,Dallas,Organic Search,Air Fryer,Home & Kitchen,1,88.01,0,9.49,4.73,Debit Card,Delivered,5,
ORD-100240,2024-12-22,C-11124,Amelia Thomas,amelia.thomas80@email.com,US,Dallas,Paid Search,Webcam HD,Electronics,1,133.56,25,0,8.73,Google Pay,Processing,,
ORD-100241,2024-08-31,C-10095,Wei Thompson,wei.thompson88@email.com,UK,Birmingham,Social Media,Body Lotion,Beauty,1,59.18,0,10.19,3.72,Apple Pay,Processing,,
ORD-100242,2024-07-14,C-10088,Emma Jackson,emma.jackson33@email.com,IN,Mumbai,Direct,Yoga Mat,Sports,2,50.88,0,11.14,5.37,PayPal,Delivered,12,
ORD-100243,2025-05-05,C-10453,Ava Thompson,ava.thompson96@email.com,DE,Hamburg,Social Media,Body Lotion,Beauty,1,17.24,0,10.0,1.37,Google Pay,Delivered,5,
ORD-100244,2025-01-14,C-10187,Ava Thompson,ava.thompson63@email.com,AU,Brisbane,Paid Search,Desk Lamp,Home & Kitchen,2,19.3,15,0,2.11,Google Pay,Delivered,9,
ORD-100245,2025-04-26,C-10609,Benjamin Martinez,benjamin.martinez35@email.com,UK,Birmingham,Paid Search,Sunscreen SPF50,Beauty,4,44.76,5,12.54,11.48,Google Pay,Shipped,,
ORD-100247,2024-11-17,C-10870,Evelyn Kumar,evelyn.kumar41@email.com,DE,Munich,Referral,Desk Lamp,Home & Kitchen,3,30.32,0,4.63,8.86,Apple Pay,Shipped,,
ORD-100248,2025-03-18,C-10418,Priya Lee,priya.lee11@email.com,CA,Toronto,Direct,Cutting Board,Home & Kitchen,3,36.58,0,12.9,6.16,Credit Card,Delivered,13,
ORD-100249,2024-11-13,C-10723,Olivia Martinez,olivia.martinez95@email.com,DE,Hamburg,Organic Search,Bluetooth Speaker,Electronics,3,70.83,0,8.81,10.72,Credit Card,Delivered,6,
ORD-100250,2024-12-13,C-11132,Arjun Smith,arjun.smith12@email.com,UK,Manchester,Social Media,Throw Blanket,Home & Kitchen,2,37.51,20,11.17,5.0,Debit Card,Delivered,6,
ORD-100251,2025-01-08,C-10992,Liam Kumar,liam.kumar85@email.com,US,New York,Organic Search,Coffee Maker,Home & Kitchen,2,26.97,5,12.04,5.04,Apple Pay,Processing,,
ORD-100252,2025-06-10,C-10822,Marie Martinez,marie.martinez65@email.com,CA,Montreal,Organic Search,Cotton T-Shirt,Clothing,2,45.68,0,7.8,5.85,Credit Card,Delivered,3,
ORD-100254,2024-10-07,C-10848,Sophia Kim,sophia.kim22@email.com,AU,Melbourne,Organic Search,Sports Towel,Sports,1,23.68,0,6.51,2.28,Credit Card,Processing,,
ORD-100256,2025-03-18,C-11088,Emma Thomas,emma.thomas79@email.com,UK,Birmingham,Direct,Smart Watch,Electronics,2,64.76,20,11.75,7.38,Apple Pay,Delivered,12,
ORD-100257,2025-06-04,C-10684,Noah Tanaka,noah.tanaka82@email.com,UK,Manchester,Paid Search,Foam Roller,Sports,1,25.73,0,6.65,2.18,Credit Card,Delivered,2,
ORD-100258,2024-10-25,C-10013,Marie Dubois,marie.dubois87@email.com,CA,Calgary,Organic Search,USB-C Hub,Electronics,1,63.68,0,5.68,3.5,Google Pay,Shipped,,
ORD-100259,2024-12-22,C-10003,Benjamin Ahmed,benjamin.ahmed97@email.com,FR,Paris,Organic Search,Phone Case,Electronics,1,110.98,30,7.65,5.51,Google Pay,Delivered,2,
ORD-100260,2024-11-19,C-11140,Sophia Brown,sophia.brown71@email.com,UK,London,Email,Throw Blanket,Home & Kitchen,1,30.89,0,10.72,2.36,Apple Pay,Delivered,13,
ORD-100261,2024-08-17,C-10401,James Rodriguez,james.rodriguez83@email.com,CA,Toronto,Paid Search,Webcam HD,Electronics,2,98.99,0,,10.44,Apple Pay,Delivered,11,
ORD-100262,2025-04-09,C-10848,Sophia Kim,sophia.kim22@email.com,AU,Melbourne,Organic Search,Denim Jacket,Clothing,1,115.6,0,12.01,6.92,Google Pay,Returned,,Changed Mind
ORD-100263,2024-12-20,C-10118,Oliver Davis,oliver.davis14@email.com,UK,Manchester,Social Media,Running Shoes,Clothing,1,124.1,0,0,6.24,Debit Card,Delivered,4,
ORD-100264,2025-06-26,C-11079,Mia Chen,mia.chen38@email.com,US,Houston,Organic Search,Sunscreen SPF50,Beauty,3,25.92,0,5.04,7.0,Apple Pay,Delivered,4,
ORD-100265,2024-07-12,C-10780,Charlotte Nguyen,charlotte.nguyen91@email.com,US,New York,Social Media,Polo Shirt,Clothing,1,117.53,0,8.43,9.89,PayPal,Delivered,14,
ORD-100266,2024-12-30,C-10818,Emma Taylor,emma.taylor10@email.com,US,Austin,Direct,Face Moisturizer,Beauty,1,31.22,10,4.3,2.72,Credit Card,Delivered,4,
ORD-100267,2024-09-15,C-10062,Priya Johnson,priya.johnson60@email.com,US,Houston,Organic Search,Water Bottle,Home & Kitchen,2,27.45,30,4.98,3.15,PayPal,Delivered,13,
ORD-100268,2025-04-06,C-10722,Liam Kim,liam.kim94@email.com,US,Dallas,Social Media,Coffee Maker,Home & Kitchen,1,85.02,15,8.89,6.56,Credit Card,Delivered,8,
ORD-100269,2024-10-14,C-10243,Charlotte Rodriguez,charlotte.rodriguez48@email.com,US,Chicago,Email,Eye Cream,Beauty,1,59.73,30,6.2,3.05,PayPal,Delivered,10,
ORD-100270,2025-02-23,C-10875,Charlotte Moore,charlotte.moore34@email.com,UK,Leeds,Referral,Phone Case,Electronics,1,120.89,25,0,4.92,Google Pay,Delivered,12,
ORD-100271,2025-03-12,C-10590,Amelia Miller,amelia.miller67@email.com,US,Houston,Social Media,Coffee Maker,Home & Kitchen,2,20.24,5,8.91,3.43,Credit Card,Shipped,,
ORD-100272,2025-06-12,C-10083,William Clark,william.clark23@email.com,US,Chicago,Paid Search,Portable Charger,Electronics,1,31.39,10,6.92,2.17,Credit Card,Delivered,2,
ORD-100273,2025-04-03,C-11192,Liam Tanaka,liam.tanaka33@email.com,IN,Delhi,Paid Search,Webcam HD,Electronics,3,63.1,0,0,9.84,Apple Pay,Delivered,13,
ORD-100274,2025-06-18,C-10528,Isabella Garcia,isabella.garcia58@email.com,US,Austin,Organic Search,Sheet Masks,Beauty,4,45.03,20,4.03,8.55,Apple Pay,Delivered,7,
ORD-100275,2024-12-14,C-10462,Logan Thomas,logan.thomas84@email.com,UK,Leeds,Paid Search,Throw Blanket,Home & Kitchen,2,35.78,0,4.05,3.94,Apple Pay,Processing,,
ORD-100276,2025-02-28,C-10027,Arjun Kumar,arjun.kumar91@email.com,US,Chicago,Email,Throw Blanket,Home & Kitchen,1,28.37,0,10.09,2.76,Credit Card,Delivered,2,
ORD-100277,2025-01-29,C-10328,Noah Ahmed,noah.ahmed40@email.com,US,Austin,Email,Denim Jacket,Clothing,1,73.18,0,0,6.29,Credit Card,Returned,,Late Delivery
ORD-100278,2024-11-29,C-10700,Mia Williams,mia.williams79@email.com,UK,Leeds,Organic Search,Denim Jacket,Clothing,1,74.24,0,0,4.08,Credit Card,Shipped,,
ORD-100279,2025-05-16,C-11134,James Martin,james.martin48@email.com,US,Chicago,Paid Search,Sunscreen SPF50,Beauty,2,34.0,0,11.31,6.25,Credit Card,Delivered,11,
ORD-100280,2024-11-25,C-10132,James Smith,james.smith80@email.com,US,Houston,Social Media,Wireless Earbuds,Electronics,1,131.37,10,5.63,11.42,Debit Card,Returned,,Not as Described
ORD-100281,2025-06-16,C-10708,Isabella Jones,isabella.jones70@email.com,UK,Birmingham,Email,Sheet Masks,Beauty,2,16.55,0,12.08,2.66,Apple Pay,Returned,,Wrong Size
ORD-100282,2025-05-30,C-10958,Ava Dubois,ava.dubois15@email.com,US,New York,Organic Search,Desk Lamp,Home & Kitchen,1,32.85,25,6.19,1.37,Google Pay,Processing,,
ORD-100283,2024-12-18,C-10653,Sophia Dubois,sophia.dubois69@email.com,US,Chicago,Social Media,Denim Jacket,Clothing,1,112.28,0,11.84,6.2,Apple Pay,Delivered,8,
ORD-100284,2025-02-03,C-10886,Ava Martin,ava.martin99@email.com,IN,Delhi,Direct,Webcam HD,Electronics,1,126.8,25,8.12,7.16,Google Pay,Shipped,,
ORD-100285,2025-06-24,C-10522,Yuki Martinez,yuki.martinez31@email.com,UK,Birmingham,Organic Search,Resistance Bands,Sports,1,77.85,0,7.34,7.55,Credit Card,Shipped,,
ORD-100286,2024-12-28,C-10414,Fatima Tanaka,fatima.tanaka46@email.com,CA,Toronto,Direct,Running Shoes,Clothing,1,126.77,15,4.3,10.17,Debit Card,Delivered,14,
ORD-100288,2025-01-14,C-11021,Liam Nguyen,liam.nguyen90@email.com,DE,Hamburg,Email,Smart Watch,Electronics,2,119.45,15,6.76,11.97,PayPal,Processing,,
ORD-100290,2024-07-26,C-10759,Emma Singh,emma.singh91@email.com,US,Chicago,Organic Search,Bluetooth Speaker,Electronics,2,108.53,0,0,14.06,Google Pay,Delivered,10,
ORD-100291,2025-03-28,C-10063,Mia Jackson,mia.jackson71@email.com,UK,London,Paid Search,Cutting Board,Home & Kitchen,1,51.25,25,8.63,2.6,PayPal,Delivered,7,
ORD-100292,2024-10-19,C-10726,Mason Jackson,mason.jackson58@email.com,DE,Hamburg,Paid Search,Foam Roller,Sports,2,59.23,5,11.21,9.6,Credit Card,Delivered,10,
ORD-100293,2024-08-26,C-10822,Marie Martinez,marie.martinez65@email.com,CA,Montreal,Organic Search,Throw Blanket,Home & Kitchen,1,75.29,0,12.24,4.58,Debit Card,Delivered,8,
ORD-100294,2024-07-24,C-10740,Fatima Dubois,fatima.dubois15@email.com,AU,Melbourne,Direct,Face Moisturizer,Beauty,2,58.37,0,,5.93,Apple Pay,Shipped,,
ORD-100295,2025-03-05,C-11000,Charlotte Davis,charlotte.davis39@email.com,US,Chicago,Organic Search,Water Bottle,Home & Kitchen,2,76.62,10,11.97,7.24,Google Pay,Delivered,5,
ORD-100296,2024-10-31,C-10854,Wei Moore,wei.moore83@email.com,UK,Manchester,Social Media,Cotton T-Shirt,Clothing,2,43.64,0,12.05,7.19,Debit Card,Shipped,,
ORD-100297,2024-07-23,C-10680,Mason Martinez,mason.martinez35@email.com,CA,Montreal,Paid Search,Body Lotion,Beauty,1,39.06,0,10.71,3.82,Apple Pay,Delivered,4,
ORD-100298,2025-05-22,C-10803,James Thomas,james.thomas49@email.com,US,Phoenix,Organic Search,USB-C Hub,Electronics,2,29.46,10,11.72,4.49,PayPal,Delivered,5,
ORD-100299,2024-12-25,C-10188,Charlotte Garcia,charlotte.garcia86@email.com,US,New York,Organic Search,Winter Coat,Clothing,1,118.25,0,12.41,10.87,PayPal,Delivered,8,
ORD-100300,2025-03-13,C-10477,Yuki Smith,yuki.smith62@email.com,UK,London,Organic Search,Running Shoes,Clothing,2,48.25,5,12.55,8.68,Apple Pay,Shipped,,
ORD-100301,2025-04-18,C-10327,Charlotte Smith,charlotte.smith20@email.com,US,Chicago,Organic Search,Face Moisturizer,Beauty,4,51.37,15,5.44,14.96,Apple Pay,Delivered,9,
ORD-100302,2024-12-29,C-10177,James Müller,james.müller94@email.com,US,Austin,Paid Search,Sneakers,Clothing,1,80.57,0,9.21,6.48,PayPal,Delivered,6,
ORD-100303,2024-10-06,C-10142,Fatima Jones,fatima.jones66@email.com,US,Houston,Organic Search,Webcam HD,Electronics,1,47.15,0,11.77,3.7,Apple Pay,Shipped,,
ORD-100304,2025-02-26,C-10207,Sophia Singh,sophia.singh52@email.com,US,Phoenix,Paid Search,Yoga Pants,Clothing,1,116.69,0,11.09,6.63,Credit Card,Delivered,8,
ORD-100305,2025-06-02,C-10889,Yuki Clark,yuki.clark25@email.com,US,Dallas,Social Media,Portable Charger,Electronics,1,142.07,0,5.37,10.93,Apple Pay,Processing,,
ORD-100306,2025-03-30,C-10500,Charlotte Jones,charlotte.jones31@email.com,US,New York,Email,Hair Serum,Beauty,1,27.46,0,4.72,1.7,Apple Pay,Shipped,,
ORD-100307,2025-01-01,C-10026,Emma Kumar,emma.kumar98@email.com,US,Chicago,Referral,USB-C Hub,Electronics,1,101.54,0,11.47,7.52,Apple Pay,Delivered,6,
ORD-100308,2024-12-28,C-10776,Lucas Müller,lucas.müller88@email.com,US,Austin,Organic Search,Polo Shirt,Clothing,3,54.65,15,6.43,11.1,Credit Card,Shipped,,
ORD-100309,2025-06-09,C-10398,Charlotte Clark,charlotte.clark91@email.com,US,Chicago,Social Media,Throw Blanket,Home & Kitchen,1,33.2,0,12.78,2.89,Debit Card,Cancelled,,
ORD-100311,2024-11-16,C-10004,Omar Harris,omar.harris20@email.com,DE,Berlin,Social Media,Dumbbell Set,Sports,1,21.27,0,7.68,1.19,Apple Pay,Cancelled,,
ORD-100312,2025-05-05,C-11145,Sophia Moore,sophia.moore36@email.com,US,Chicago,Organic Search,Throw Blanket,Home & Kitchen,1,21.81,30,4.52,1.0,Google Pay,Returned,,Late Delivery
ORD-100313,2025-06-30,C-10875,Charlotte Moore,charlotte.moore34@email.com,UK,Leeds,Referral,Smart Watch,Electronics,1,63.44,5,11.89,3.34,Apple Pay,Delivered,3,
ORD-100314,2025-04-01,C-10535,Olivia Martin,olivia.martin71@email.com,US,Phoenix,Direct,Cotton T-Shirt,Clothing,3,89.11,0,6.64,17.16,Google Pay,Delivered,3,
ORD-100315,2025-06-04,C-10585,Chen Thomas,chen.thomas30@email.com,AU,Sydney,Email,Yoga Pants,Clothing,2,127.22,15,9.43,21.05,Google Pay,Returned,,Wrong Size
ORD-100316,2024-12-03,C-11135,Priya Williams,priya.williams22@email.com,CA,Vancouver,Paid Search,Running Shoes,Clothing,1,78.54,0,9.98,5.17,PayPal,Delivered,6,
ORD-100318,2025-06-07,C-10836,Mia Patel,mia.patel34@email.com,US,Houston,Social Media,Sneakers,Clothing,2,58.93,0,4.97,7.65,Apple Pay,Delivered,6,
ORD-100319,2025-02-20,C-10031,Elijah Martin,elijah.martin77@email.com,AU,Brisbane,Social Media,Smart Watch,Electronics,1,50.72,0,4.69,3.57,Apple Pay,Delivered,10,
ORD-100321,2024-11-30,C-10073,Amelia Johnson,amelia.johnson55@email.com,US,LA,Organic Search,Throw Blanket,Home & Kitchen,1,20.27,0,10.54,1.48,Debit Card,Delivered,11,
ORD-100322,2025-06-06,C-10048,Omar Chen,omar.chen88@email.com,US,Phoenix,Email,Body Lotion,Beauty,2,56.95,0,10.0,8.4,PayPal,Delivered,8,
